"facility_id","data_source_id","ownership_type","landfill_owner_organization(s)","project_id","project_status","project_name","project_start_date","project_shutdown_date","project_type_category","lfg_energy_project_type","rng_delivery_method","actual_mw_generation","rated_mw_capacity","lfg_flow_to_project_mmscfd","emission_reductions_direct_mmtco2e_yr","emission_reductions_avoided_mmtco2e_yr","data_collection_year","created_date","modified_date","data_source_location_id"
2091,"7","Public","City of Decatur, AL; Morgan County, AL","57-2","Shutdown","Project #1, De-Expansion #1","2010-01-01","2010-12-31","Direct","Direct Thermal",NULL,NULL,NULL,"0.144",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2637,"7","Private","WM","1581-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5561,"7","Private","Waste Connections Inc. - Central Region","201360-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1577,"7","Public","Black Hawk County SWM Commission, IA","684-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6533,"7","Private","WM","166953-0","Shutdown","Project #1","1991-01-01","2016-12-31","Electricity","Reciprocating Engine",NULL,"3.5",NULL,"2.016",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6533,"7","Private","WM","166953-1","Shutdown","Project #1, De-Expansion #1","2017-01-01","2017-05-08","Electricity","Reciprocating Engine",NULL,"1.4","3.5",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6533,"7","Private","WM","181076-0","Operational","Project #2","2018-04-23",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"7.42","0.64956","0.05855","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2229,"7","Private","WM","6399-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6540,"7","Public","City of Shreveport, LA","180199-0","Shutdown","Project #2","2003-10-01","2012-08-01","Direct","Boiler",NULL,NULL,NULL,"1.73",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6540,"7","Public","City of Shreveport, LA","180199-1","Shutdown","Project #2, Expansion #1","2005-01-01","2012-08-01","Direct","Boiler",NULL,NULL,NULL,"0.36",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6540,"7","Public","City of Shreveport, LA","180199-2","Shutdown","Project #2, Expansion #2","2011-01-01","2012-08-01","Direct","Boiler",NULL,NULL,NULL,"0.29",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6540,"7","Public","City of Shreveport, LA","200852-0","Operational","Project #3","2018-10-01",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"2.455","0.21492","0.01937","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6540,"7","Public","City of Shreveport, LA","770-0","Shutdown","Project #1","1999-12-01","2001-01-01","Renewable Natural Gas","Other","Pipeline Injection",NULL,NULL,"1.7",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","201366-0","Operational","Project #2","2020-12-31",NULL,"Renewable Natural Gas","Vehicle Fuel","Local Use",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-0","Shutdown","Project #1","1983-01-01","1997-12-31","Electricity","Reciprocating Engine",NULL,"1.2",NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-1","Shutdown","Project #1, Expansion #1","1994-01-01","2005-12-31","Electricity","Reciprocating Engine",NULL,"0.8","0.8",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-2","Shutdown","Project #1, Expansion #2","1997-01-01","2008-12-31","Electricity","Reciprocating Engine",NULL,"0.987",NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-3","Operational","Project #1, Expansion #3","1998-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"0.987",NULL,NULL,"0.04459","0.00511","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-4","Operational","Project #1, Expansion #4","2002-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.057",NULL,NULL,"0.04776","0.00548","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-5","Operational","Project #1, Expansion #5","2006-01-01",NULL,"Electricity","Cogeneration",NULL,"1.6","1.6",NULL,"0.07229","0.00829","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4327,"7","Public","Monterey Regional Waste Management District, CA","274-6","Operational","Project #1, Expansion #6","2009-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.4",NULL,NULL,"0.06325","0.00725","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4179,"7","Public","City of El Paso, TX","1548-0","Future Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4211,"7","Private","WM","467-0","Planned","Project #1","2023-12-31",NULL,"Renewable Natural Gas","Other","Unknown",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2244,"7","Private","CES","1369-0","Operational","Project #1","2005-06-20",NULL,"Direct","Boiler",NULL,NULL,NULL,"0.24","0.02101","0.00207","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2244,"7","Private","CES","180907-0","Operational","Project #2","2009-01-22",NULL,"Electricity","Gas Turbine",NULL,"11","11","6.48","0.49698","0.05699","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4717,"7","Private","WM","166949-0","Operational","Project #1","2016-11-30","2018-12-31","Electricity","Reciprocating Engine",NULL,"4.28","16.2","2.32","0.19337","0.02218","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4717,"7","Private","WM","201556-0","Planned",NULL,"2024-03-31",NULL,"Renewable Natural Gas","Other","Unknown",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5497,"7","Public","Santa Rosa County, FL","494-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2037,"7","Private","Waste Connections, Inc.","161-0","Operational","Project #1","2010-11-23",NULL,"Electricity","Gas Turbine",NULL,"6","9.2","3.9","0.27108","0.03109","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4041,"7","Public","Baldwin County, AL","75-0","Construction","Project #1","2022-09-30",NULL,"Renewable Natural Gas","Other","Pipeline Injection",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2979,"7","Public","Randolph County, NC","200980-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1074,"7","Private","Waste Connections, Inc.","200984-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5796,"7","Public","Hillsborough County Public Works Dept./Solid Waste Management Div., FL","180200-0","Construction","Project #1","2022-02-28",NULL,"Direct","Leachate Evaporation",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1971,"7","Private","Republic Services, Inc.","1144-0","Operational","Project #1","1999-12-15",NULL,"Electricity","Gas Turbine",NULL,"4","5.3","2.1","0.18072","0.02072","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1971,"7","Private","Republic Services, Inc.","1144-1","Operational","Project #1, Expansion #1","2012-06-06",NULL,"Electricity","Gas Turbine",NULL,"7.5","11.5","3.4","0.33885","0.03886","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2075,"7","Public","City of Beaumont, TX","1569-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2696,"7","Private","WM","523-0","Operational","Project #1","2014-05-02",NULL,"Electricity","Reciprocating Engine",NULL,"3.43","4.8","1.91","0.15497","0.01777","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2402,"7","Public","City of Augusta-Richmond County","506-0","Operational","Project #1","1997-01-01",NULL,"Direct","Direct Thermal",NULL,NULL,NULL,"0.96","0.08404","0.0083","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","1053-0","Operational","Project #1 and Expansion #1","1996-03-01",NULL,"Electricity","Reciprocating Engine",NULL,"3","4","1.73","0.13554","0.01554","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","1053-1","Operational","Project #1, Expansion #2","1997-06-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.2","1.6","0.74","0.05422","0.00622","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","1053-2","Operational","Project #1, Expansion #3","1998-06-01",NULL,"Electricity","Reciprocating Engine",NULL,"4.2","5.6","2.39","0.18976","0.02176","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","1053-3","Operational","Project #1, Expansion #4","2007-01-18",NULL,"Electricity","Reciprocating Engine",NULL,"4.8","6.4","2.72","0.21686","0.02487","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","181144-0","Operational","Project #2","2014-03-03",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"4.32","0.37818","0.03409","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","181144-1","Operational","Project #2, Expansion #1","2016-12-31",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"2.69","0.23549","0.02123","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5577,"7","Private","Waste Connections, Inc.","201543-0","Planned","Project #3","2022-12-31",NULL,"Renewable Natural Gas","Other","Pipeline Injection",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2125,"7","Public","City of Midland, TX","101877-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4161,"7","Public","Loudon County Solid Waste Disposal Commission (LCSWDC), TN","1476-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4509,"7","Private","Republic Services, Inc.","180789-0","Operational","Project #1","2010-01-01",NULL,"Direct","Direct Thermal",NULL,NULL,NULL,"1.152","0.10085","0.00996","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4510,"7","Private","WM","180755-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4511,"7","Public","Newton County, GA","180893-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4264,"7","Private","WM","6401-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5791,"7","Public","Wake County, NC","180918-0","Operational","Project #1","2013-09-23",NULL,"Electricity","Reciprocating Engine",NULL,"3.32","5.4","1.75","0.15","0.0172","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5791,"7","Public","Wake County, NC","180918-1","Operational","Project #1, Expansion #1","2015-11-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.39","1.8","0.76","0.0628","0.0072","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5791,"7","Public","Wake County, NC","180918-2","Operational","Project #1, Expansion #2","2019-08-01",NULL,"Electricity","Reciprocating Engine",NULL,"0.74","1.8","0.47","0.03343","0.00383","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5791,"7","Public","Wake County, NC","201541-0","Planned","Project #2","2023-12-31",NULL,"Renewable Natural Gas","Other","Pipeline Injection",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3432,"7","Public","City of Janesville, WI","1777-0","Operational","Project #1","2004-11-01",NULL,"Electricity","Reciprocating Engine",NULL,"1.6","3.15","1.04","0.07229","0.00829","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5793,"7","Private","CR&R, Inc.","200902-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2106,"7","Public","City of Greensboro, NC","1137-0","Shutdown","Project #1","1997-01-01","2003-12-31","Direct","Boiler",NULL,NULL,NULL,"2.2",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2106,"7","Public","City of Greensboro, NC","1137-1","Shutdown","Project #1, De-Expansion #1","2004-01-01","2017-12-31","Direct","Boiler",NULL,NULL,NULL,"0.97",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2106,"7","Public","City of Greensboro, NC","200964-0","Operational","Project #2","2019-06-30",NULL,"Electricity","Reciprocating Engine",NULL,"1.55","1.6","0.66","0.07003","0.00803","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
2006,"7","Private","Waste Connections, Inc.","181020-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3686,"7","Public","Sacramento County, CA","180433-0","Future Potential",NULL,"2025-01-02",NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3686,"7","Public","Sacramento County, CA","324-0","Operational","Project #1 (KLG I)","1999-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"7.26","9.15","4.56","0.32801","0.03761","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3686,"7","Public","Sacramento County, CA","324-1","Operational","Project #1, Expansion #1 (KLG II)","2006-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"5.6","6.1","3.2","0.25301","0.02901","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3928,"7","Private","WM","167014-0","Shutdown","Project #1","1998-01-01","2008-01-01","Direct","Leachate Evaporation",NULL,NULL,NULL,"0.288",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3928,"7","Private","WM","180757-0","Operational","Project #2","2005-08-01",NULL,"Electricity","Reciprocating Engine",NULL,"3","3.2",NULL,"0.13554","0.01554","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3928,"7","Private","WM","180757-1","Operational","Project #2, Expansion #1","2010-01-22",NULL,"Electricity","Reciprocating Engine",NULL,"2.77","3.2",NULL,"0.12515","0.01435","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3928,"7","Private","WM","180757-2","Operational","Project #2, Expansion #2","2017-01-01",NULL,"Electricity","Reciprocating Engine",NULL,"5.9","6.4",NULL,"0.26656","0.03057","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3928,"7","Private","WM","201548-0","Construction","Project #3","2022-12-31",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1908,"7","Private","Waste Services of the Bluegrass","181006-0","Operational","Project #1","2015-11-23",NULL,"Electricity","Reciprocating Engine",NULL,"0.61","1",NULL,"0.02756","0.00316","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1908,"7","Private","Waste Services of the Bluegrass","181006-1","Operational","Project #1, Expansion #1","2019-07-01",NULL,"Electricity","Reciprocating Engine",NULL,NULL,"1",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4503,"7","Private","Republic Services, Inc.","101858-0","Shutdown","Project #2","2003-06-01","2015-12-31","Electricity","Reciprocating Engine",NULL,"1.22",NULL,"0.624",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4503,"7","Private","Republic Services, Inc.","180113-0","Shutdown","Project #1","1984-01-01","2008-12-31","Electricity","Reciprocating Engine",NULL,"2","2","1.02",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4503,"7","Private","Republic Services, Inc.","180113-1","Shutdown","Project #1, Expansion #1","1989-01-01","2010-06-01","Electricity","Reciprocating Engine",NULL,"3.3","3.3","1.681",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4503,"7","Private","Republic Services, Inc.","180113-2","Shutdown","Project #1, De-Expansion #1","2009-01-01","2015-12-31","Electricity","Reciprocating Engine",NULL,"1","1","0.72",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4503,"7","Private","Republic Services, Inc.","201001-0","Planned","Project #3","2022-12-31",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1145,"7","Private","WM","180271-0","Shutdown","Project #2","2002-09-15","2018-01-01","Electricity","Reciprocating Engine",NULL,"2.7","2.7","1.44",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1145,"7","Private","WM","180977-0","Shutdown","Project #3","2009-09-01","2018-12-31","Renewable Natural Gas","Vehicle Fuel","Local Use",NULL,NULL,"3.47",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1145,"7","Private","WM","180977-1","Operational","Project #3, De-Expansion #1","2019-01-01",NULL,"Renewable Natural Gas","Vehicle Fuel","Local Use",NULL,NULL,"1","0.08754","0.00789","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1145,"7","Private","WM","95-0","Operational","Project #1","1989-01-01",NULL,"Electricity","Gas Turbine",NULL,"4.7","6.2",NULL,"0.21235","0.02435","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6457,"7","Public","United States Navy","166990-0","Operational","Project #2 (NCCF)","1999-03-01",NULL,"Electricity","Reciprocating Engine",NULL,"3.3","3.8",NULL,"0.14909","0.0171","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6457,"7","Public","United States Navy","166990-1","Planned","Project #2 (NCCF), Expansion #1","2020-12-31",NULL,"Electricity","Reciprocating Engine",NULL,"1.6","1.6",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6457,"7","Public","United States Navy","200847-0","Low Potential","Project #3",NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6457,"7","Public","United States Navy","271-0","Operational","Combination Project #1 (MBC Cogen)","1997-06-30",NULL,"Electricity","Cogeneration",NULL,"6.4","6.4","4.41","0.26024","0.02984","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6457,"7","Public","United States Navy","271-1","Operational","Combination Project #1, Expansion #1 (MP2)","2012-06-14",NULL,"Electricity","Reciprocating Engine",NULL,"3.2","3.2","1.73","0.13012","0.01492","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5062,"7","Public","County of Orange - OC Waste & Recycling, CA","200993-0","Planned","Project #2","2025-12-31",NULL,"Renewable Natural Gas","Other","Unknown",NULL,NULL,"5.32",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5062,"7","Public","County of Orange - OC Waste & Recycling, CA","310-0","Operational","Project #1","1999-06-01",NULL,"Electricity","Reciprocating Engine",NULL,"5.5","6.3","3.165","0.24849","0.0285","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1913,"7","Private","GFL Environmental USA Inc.","201493-0","Planned","Project #2","2022-12-31",NULL,"Renewable Natural Gas","Other","Pipeline Injection",NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1434,"7","Public","Bartow County, GA","167070-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1913,"7","Private","GFL Environmental USA Inc.","899-0","Shutdown","Project #1","2014-04-21","2018-11-01","Electricity","Reciprocating Engine",NULL,"1.24","2.4","0.6",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4269,"7","Private","WM","200546-0","Operational","Project #2","2015-03-01",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"3.5","0.3064","0.02762","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4269,"7","Private","WM","581-0","Shutdown","Project #1","1991-01-01","2016-12-31","Electricity","Reciprocating Engine",NULL,"2.4","2.4",NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6051,"7","Public","Texoma Area Solid Waste Authority, TX","200924-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5531,"7","Private","Republic Services, Inc.","166738-0","Shutdown","Project #1","1998-01-01","2009-01-01","Direct","Leachate Evaporation",NULL,NULL,NULL,"2.304",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5531,"7","Private","Republic Services, Inc.","181068-0","Operational","Project #2","2013-08-20",NULL,"Renewable Natural Gas","Vehicle Fuel","Pipeline Injection",NULL,NULL,"1.96","0.17158","0.01547","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1823,"7","Public","Cape May County Municipal Utilities Authority, NJ","1012-0","Operational","Project #1","1998-01-01","2008-12-31","Direct","Boiler",NULL,NULL,NULL,"0.432","0.03782","0.00373","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1823,"7","Public","Cape May County Municipal Utilities Authority, NJ","180779-0","Shutdown","Project #2","2007-04-20","2018-12-31","Electricity","Cogeneration",NULL,"0.3","0.3","0.173",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1823,"7","Public","Cape May County Municipal Utilities Authority, NJ","180779-1","Shutdown","Project #2, Expansion #1","2008-06-18","2018-12-31","Electricity","Cogeneration",NULL,"0.15","0.15","0.086",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1823,"7","Public","Cape May County Municipal Utilities Authority, NJ","180779-2","Operational","Project #2, Expansion #2","2013-10-22",NULL,"Electricity","Reciprocating Engine",NULL,"1.4","2.13","0.75","0.06325","0.00725","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4885,"7","Private","EC Waste","180460-0","Unknown",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
3777,"7","Private","Fruitridge Road Land Company","246-0","Low Potential",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
5049,"7","Private","WM","628-1","Operational","Project #1, Expansion #1","2007-10-23",NULL,"Electricity","Reciprocating Engine",NULL,"2.54","3.2","1.505","0.11476","0.01316","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4684,"7","Public","Dalton-Whitfield Regional Solid Waste Management Authority (DWRSWMA), GA","527-0","Shutdown","Project #1","2008-06-12","2008-12-31","Direct","Boiler",NULL,NULL,NULL,"1.296",NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4684,"7","Public","Dalton-Whitfield Regional Solid Waste Management Authority (DWRSWMA), GA","527-1","Operational","Project #1, De-Expansion #1","2009-01-01",NULL,"Direct","Boiler",NULL,NULL,NULL,"0.864","0.07564","0.00747","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4382,"7","Public","De Soto Parish Police Jury, LA","775-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
1552,"7","Private","Republic Services, Inc.","167034-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6200,"7","Public","Coastal Environmental Partnership, NC","1147-0","Operational","Project #1","2007-07-16",NULL,"Electricity","Reciprocating Engine",NULL,"2.48","5.4","1.27","0.11205","0.01285","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
6045,"7","Public","Yakima County, WA","1708-0","Candidate",NULL,NULL,NULL,"Unknown","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,"2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
4751,"7","Private","Republic Services, Inc.","296-0","Operational","Project #1","2009-04-01",NULL,"Electricity","Reciprocating Engine",NULL,"9.7","11.4","4.8","0.43825","0.05026","2022","2023-12-08 22:44:44.232941","2024-04-09 16:30:20.667868",12
